sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,disc_locale,sy_dist
1,3,0,Transit,2014,Space,384.7570000
1,3,0,Transit,2014,Space,384.7570000
1,3,0,Transit,2014,Space,384.7570000
1,3,0,Transit,2014,Space,384.7570000
1,3,0,Transit,2014,Space,384.7570000
1,3,0,Transit,2014,Space,384.7570000
1,3,0,Transit,2014,Space,384.7570000
1,3,0,Transit,2014,Space,384.7570000
1,3,0,Transit,2014,Space,384.7570000
1,3,0,Transit,2014,Space,384.7570000
1,3,0,Transit,2014,Space,384.7570000
1,3,0,Transit,2014,Space,384.7570000
1,3,0,Transit,2014,Space,384.7570000
1,3,0,Transit,2014,Space,384.7570000
1,3,0,Transit,2014,Space,384.7570000
1,3,0,Transit,2014,Space,384.7570000
1,3,0,Transit,2014,Space,384.7570000
1,3,0,Transit,2014,Space,384.7570000
1,3,0,Transit,2014,Space,384.7570000
1,3,0,Transit,2014,Space,384.7570000
1,1,0,Transit,2021,Space,1061.7700000
1,1,0,Transit,2021,Space,1061.7700000
1,1,0,Transit,2021,Space,1061.7700000
1,1,0,Transit,2021,Space,1061.7700000
1,1,0,Transit,2021,Space,1061.7700000
1,1,0,Transit,2021,Space,1061.7700000
1,1,0,Transit,2021,Space,1061.7700000
1,1,0,Transit,2021,Space,1061.7700000
1,1,0,Transit,2021,Space,270.7390000
1,1,0,Transit,2021,Space,270.7390000
1,1,0,Transit,2021,Space,270.7390000
1,1,0,Transit,2021,Space,270.7390000
1,1,0,Transit,2021,Space,270.7390000
1,1,0,Transit,2021,Space,270.7390000
1,1,0,Transit,2021,Space,270.7390000
1,1,0,Transit,2021,Space,669.5730000
1,1,0,Transit,2021,Space,669.5730000
1,1,0,Transit,2021,Space,669.5730000
1,1,0,Transit,2021,Space,669.5730000
1,1,0,Transit,2021,Space,669.5730000
1,1,0,Transit,2021,Space,669.5730000
1,1,0,Transit,2021,Space,669.5730000
1,1,0,Transit,2021,Space,669.5730000
1,1,0,Transit,2021,Space,538.8070000
1,1,0,Transit,2021,Space,538.8070000
1,1,0,Transit,2021,Space,538.8070000
1,1,0,Transit,2021,Space,538.8070000
1,1,0,Transit,2021,Space,538.8070000
1,1,0,Transit,2021,Space,538.8070000
1,1,0,Transit,2021,Space,538.8070000
1,1,0,Transit,2021,Space,538.8070000
1,1,0,Transit,2021,Space,1091.6300000
1,1,0,Transit,2021,Space,1091.6300000
1,1,0,Transit,2021,Space,1091.6300000
1,1,0,Transit,2021,Space,1091.6300000
1,1,0,Transit,2021,Space,1091.6300000
1,1,0,Transit,2021,Space,1091.6300000
1,1,0,Transit,2021,Space,1091.6300000
1,1,0,Transit,2021,Space,1091.6300000
1,1,0,Transit,2021,Space,996.1050000
1,1,0,Transit,2021,Space,996.1050000
1,1,0,Transit,2021,Space,996.1050000
1,1,0,Transit,2021,Space,996.1050000
1,1,0,Transit,2021,Space,996.1050000
1,1,0,Transit,2021,Space,996.1050000
1,1,0,Transit,2021,Space,996.1050000
1,1,0,Transit,2021,Space,979.5410000
1,1,0,Transit,2021,Space,979.5410000
1,1,0,Transit,2021,Space,979.5410000
1,1,0,Transit,2021,Space,979.5410000
1,1,0,Transit,2021,Space,979.5410000
1,1,0,Transit,2021,Space,979.5410000
1,1,0,Transit,2021,Space,979.5410000
1,1,0,Transit,2021,Space,1321.3800000
1,1,0,Transit,2021,Space,1321.3800000
1,1,0,Transit,2021,Space,1321.3800000
1,1,0,Transit,2021,Space,1321.3800000
1,1,0,Transit,2021,Space,1321.3800000
1,1,0,Transit,2021,Space,1321.3800000
1,1,0,Transit,2021,Space,1321.3800000
1,1,0,Transit,2021,Space,1321.3800000
1,1,0,Transit,2021,Space,1083.2800000
1,1,0,Transit,2021,Space,1083.2800000
1,1,0,Transit,2021,Space,1083.2800000
1,1,0,Transit,2021,Space,1083.2800000
1,1,0,Transit,2021,Space,1083.2800000
1,1,0,Transit,2021,Space,1083.2800000
1,1,0,Transit,2021,Space,1083.2800000
1,1,0,Transit,2021,Space,1083.2800000
1,1,0,Transit,2021,Space,268.2000000
1,1,0,Transit,2021,Space,268.2000000
1,1,0,Transit,2021,Space,268.2000000
1,1,0,Transit,2021,Space,268.2000000
1,1,0,Transit,2021,Space,268.2000000
1,1,0,Transit,2021,Space,268.2000000
1,1,0,Transit,2021,Space,268.2000000
1,1,0,Transit,2021,Space,268.2000000
1,2,0,Transit,2014,Space,1312.3400000
1,2,0,Transit,2014,Space,1312.3400000
1,2,0,Transit,2014,Space,1312.3400000
1,2,0,Transit,2014,Space,1312.3400000
1,2,0,Transit,2014,Space,1312.3400000
1,2,0,Transit,2014,Space,1312.3400000
1,2,0,Transit,2014,Space,1312.3400000
1,2,0,Transit,2014,Space,1312.3400000
1,2,0,Transit,2014,Space,1312.3400000
1,2,0,Transit,2014,Space,1312.3400000
1,2,0,Transit,2014,Space,1312.3400000
1,2,0,Transit,2014,Space,1312.3400000
1,2,0,Transit,2014,Space,1312.3400000
1,2,0,Transit,2014,Space,1312.3400000
1,2,0,Transit,2014,Space,1312.3400000
1,2,0,Transit,2014,Space,1312.3400000
1,2,0,Transit,2014,Space,1312.3400000
1,2,0,Transit,2014,Space,1312.3400000
1,2,0,Transit,2014,Space,1312.3400000
1,2,0,Transit,2014,Space,1312.3400000
1,2,0,Transit,2014,Space,1312.3400000
1,2,0,Transit,2014,Space,1312.3400000
1,1,0,Transit,2021,Space,1497.3300000
1,1,0,Transit,2021,Space,1497.3300000
1,1,0,Transit,2021,Space,1497.3300000
1,1,0,Transit,2021,Space,1497.3300000
1,1,0,Transit,2021,Space,1497.3300000
1,1,0,Transit,2021,Space,1497.3300000
1,1,0,Transit,2021,Space,1497.3300000
1,1,0,Transit,2021,Space,1497.3300000
1,1,0,Transit,2021,Space,1291.4700000
1,1,0,Transit,2021,Space,1291.4700000
1,1,0,Transit,2021,Space,1291.4700000
1,1,0,Transit,2021,Space,1291.4700000
1,1,0,Transit,2021,Space,1291.4700000
1,1,0,Transit,2021,Space,1291.4700000
1,1,0,Transit,2021,Space,1291.4700000
1,1,0,Transit,2021,Space,962.8880000
1,1,0,Transit,2021,Space,962.8880000
1,1,0,Transit,2021,Space,962.8880000
1,1,0,Transit,2021,Space,962.8880000
1,1,0,Transit,2021,Space,962.8880000
1,1,0,Transit,2021,Space,962.8880000
1,1,0,Transit,2021,Space,962.8880000
1,1,0,Transit,2021,Space,962.8880000
1,1,0,Transit,2021,Space,707.6880000
1,1,0,Transit,2021,Space,707.6880000
1,1,0,Transit,2021,Space,707.6880000
1,1,0,Transit,2021,Space,707.6880000
1,1,0,Transit,2021,Space,707.6880000
1,1,0,Transit,2021,Space,707.6880000
1,1,0,Transit,2021,Space,707.6880000
1,1,0,Transit,2021,Space,707.6880000
1,1,0,Transit,2021,Space,718.9450000
1,1,0,Transit,2021,Space,718.9450000
1,1,0,Transit,2021,Space,718.9450000
1,1,0,Transit,2021,Space,718.9450000
1,1,0,Transit,2021,Space,718.9450000
1,1,0,Transit,2021,Space,718.9450000
1,1,0,Transit,2021,Space,718.9450000
1,1,0,Transit,2021,Space,718.9450000
1,1,0,Transit,2021,Space,982.3830000
1,1,0,Transit,2021,Space,982.3830000
1,1,0,Transit,2021,Space,982.3830000
1,1,0,Transit,2021,Space,982.3830000
1,1,0,Transit,2021,Space,982.3830000
1,1,0,Transit,2021,Space,982.3830000
1,1,0,Transit,2021,Space,982.3830000
1,1,0,Transit,2021,Space,982.3830000
1,1,0,Transit,2021,Space,
1,1,0,Transit,2021,Space,
1,1,0,Transit,2021,Space,
1,1,0,Transit,2021,Space,
1,1,0,Transit,2021,Space,
1,1,0,Transit,2021,Space,
1,1,0,Transit,2021,Space,
1,1,0,Transit,2021,Space,807.3080000
1,1,0,Transit,2021,Space,807.3080000
1,1,0,Transit,2021,Space,807.3080000
1,1,0,Transit,2021,Space,807.3080000
1,1,0,Transit,2021,Space,807.3080000
1,1,0,Transit,2021,Space,807.3080000
1,1,0,Transit,2021,Space,807.3080000
1,1,0,Transit,2021,Space,807.3080000
1,1,0,Transit,2021,Space,1588.4100000
1,1,0,Transit,2021,Space,1588.4100000
1,1,0,Transit,2021,Space,1588.4100000
1,1,0,Transit,2021,Space,1588.4100000
1,1,0,Transit,2021,Space,1588.4100000
1,1,0,Transit,2021,Space,1588.4100000
1,1,0,Transit,2021,Space,1588.4100000
1,1,0,Transit,2021,Space,385.3480000
1,1,0,Transit,2021,Space,385.3480000
1,1,0,Transit,2021,Space,385.3480000
1,1,0,Transit,2021,Space,385.3480000
1,1,0,Transit,2021,Space,385.3480000
1,1,0,Transit,2021,Space,385.3480000
1,1,0,Transit,2021,Space,385.3480000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2014,Space,527.3210000
1,4,0,Transit,2016,Space,527.3210000
1,4,0,Transit,2016,Space,527.3210000
1,4,0,Transit,2016,Space,527.3210000
1,4,0,Transit,2016,Space,527.3210000
1,4,0,Transit,2016,Space,527.3210000
1,4,0,Transit,2016,Space,527.3210000
1,4,0,Transit,2016,Space,527.3210000
1,1,0,Transit,2021,Space,
1,1,0,Transit,2021,Space,
1,1,0,Transit,2021,Space,
1,1,0,Transit,2021,Space,
1,1,0,Transit,2021,Space,
1,1,0,Transit,2021,Space,
1,1,0,Transit,2021,Space,
1,1,0,Transit,2021,Space,
1,1,0,Transit,2021,Space,221.1860000
1,1,0,Transit,2021,Space,221.1860000
1,1,0,Transit,2021,Space,221.1860000
1,1,0,Transit,2021,Space,221.1860000
1,1,0,Transit,2021,Space,221.1860000
1,1,0,Transit,2021,Space,221.1860000
1,1,0,Transit,2021,Space,221.1860000
1,1,0,Transit,2021,Space,1663.7400000
1,1,0,Transit,2021,Space,1663.7400000
1,1,0,Transit,2021,Space,1663.7400000
1,1,0,Transit,2021,Space,1663.7400000
1,1,0,Transit,2021,Space,1663.7400000
1,1,0,Transit,2021,Space,1663.7400000
1,1,0,Transit,2021,Space,1663.7400000
1,1,0,Transit,2021,Space,1663.7400000
1,1,0,Transit,2021,Space,756.4860000
1,1,0,Transit,2021,Space,756.4860000
1,1,0,Transit,2021,Space,756.4860000
1,1,0,Transit,2021,Space,756.4860000
1,1,0,Transit,2021,Space,756.4860000
1,1,0,Transit,2021,Space,756.4860000
1,1,0,Transit,2021,Space,756.4860000
1,1,0,Transit,2021,Space,1542.4800000
1,1,0,Transit,2021,Space,1542.4800000
1,1,0,Transit,2021,Space,1542.4800000
1,1,0,Transit,2021,Space,1542.4800000
1,1,0,Transit,2021,Space,1542.4800000
1,1,0,Transit,2021,Space,1542.4800000
1,1,0,Transit,2021,Space,1542.4800000
1,1,0,Transit,2021,Space,1542.4800000
1,1,0,Transit,2021,Space,764.4560000
1,1,0,Transit,2021,Space,764.4560000
1,1,0,Transit,2021,Space,764.4560000
1,1,0,Transit,2021,Space,764.4560000
1,1,0,Transit,2021,Space,764.4560000
1,1,0,Transit,2021,Space,764.4560000
1,1,0,Transit,2021,Space,764.4560000
1,1,0,Transit,2021,Space,764.4560000
1,1,0,Transit,2021,Space,501.2290000
1,1,0,Transit,2021,Space,501.2290000
1,1,0,Transit,2021,Space,501.2290000
1,1,0,Transit,2021,Space,501.2290000
1,1,0,Transit,2021,Space,501.2290000
1,1,0,Transit,2021,Space,501.2290000
1,1,0,Transit,2021,Space,501.2290000
1,1,0,Transit,2021,Space,501.2290000
1,1,0,Transit,2021,Space,820.5060000
1,1,0,Transit,2021,Space,820.5060000
1,1,0,Transit,2021,Space,820.5060000
1,1,0,Transit,2021,Space,820.5060000
1,1,0,Transit,2021,Space,820.5060000
1,1,0,Transit,2021,Space,820.5060000
1,1,0,Transit,2021,Space,820.5060000
1,1,0,Transit,2021,Space,820.5060000
1,1,0,Transit,2021,Space,632.7660000
1,1,0,Transit,2021,Space,632.7660000
1,1,0,Transit,2021,Space,632.7660000
1,1,0,Transit,2021,Space,632.7660000
1,1,0,Transit,2021,Space,632.7660000
1,1,0,Transit,2021,Space,632.7660000
1,1,0,Transit,2021,Space,632.7660000
1,1,0,Transit,2021,Space,632.7660000
1,1,0,Transit,2021,Space,438.4120000
1,1,0,Transit,2021,Space,438.4120000
1,1,0,Transit,2021,Space,438.4120000
1,1,0,Transit,2021,Space,438.4120000
1,1,0,Transit,2021,Space,438.4120000
1,1,0,Transit,2021,Space,438.4120000
1,1,0,Transit,2021,Space,438.4120000
1,1,0,Transit,2021,Space,438.4120000
1,2,0,Transit,2013,Space,1435.4400000
1,2,0,Transit,2013,Space,1435.4400000
1,2,0,Transit,2013,Space,1435.4400000
1,2,0,Transit,2013,Space,1435.4400000
1,2,0,Transit,2013,Space,1435.4400000
1,2,0,Transit,2013,Space,1435.4400000
1,2,0,Transit,2013,Space,1435.4400000
1,2,0,Transit,2013,Space,1435.4400000
1,2,0,Transit,2013,Space,1435.4400000
1,2,0,Transit,2013,Space,1435.4400000
1,2,0,Transit,2013,Space,1435.4400000
1,2,0,Transit,2013,Space,1435.4400000
1,2,0,Transit,2013,Space,1435.4400000
1,2,0,Transit,2013,Space,1435.4400000
1,2,0,Transit,2013,Space,1435.4400000
1,2,0,Transit,2013,Space,1435.4400000
1,2,0,Transit,2013,Space,1435.4400000
1,2,0,Transit,2013,Space,1435.4400000
1,2,0,Transit,2013,Space,1435.4400000
1,2,0,Transit,2013,Space,1435.4400000
1,2,0,Transit,2013,Space,1435.4400000
1,2,0,Transit,2013,Space,1435.4400000
1,2,0,Transit,2013,Space,1435.4400000
1,2,0,Transit,2013,Space,1435.4400000
1,1,0,Transit,2021,Space,582.9420000
1,1,0,Transit,2021,Space,582.9420000
1,1,0,Transit,2021,Space,582.9420000
1,1,0,Transit,2021,Space,582.9420000
1,1,0,Transit,2021,Space,582.9420000
1,1,0,Transit,2021,Space,582.9420000
1,1,0,Transit,2021,Space,582.9420000
1,1,0,Transit,2021,Space,582.9420000
1,1,0,Transit,2021,Space,565.7520000
1,1,0,Transit,2021,Space,565.7520000
1,1,0,Transit,2021,Space,565.7520000
1,1,0,Transit,2021,Space,565.7520000
1,1,0,Transit,2021,Space,565.7520000
1,1,0,Transit,2021,Space,565.7520000
1,1,0,Transit,2021,Space,565.7520000
1,1,0,Transit,2021,Space,565.7520000
1,1,0,Transit,2021,Space,871.5640000
1,1,0,Transit,2021,Space,871.5640000
1,1,0,Transit,2021,Space,871.5640000
1,1,0,Transit,2021,Space,871.5640000
1,1,0,Transit,2021,Space,871.5640000
1,1,0,Transit,2021,Space,871.5640000
1,1,0,Transit,2021,Space,871.5640000
1,1,0,Transit,2021,Space,871.5640000
1,1,0,Transit,2021,Space,681.2550000
1,1,0,Transit,2021,Space,681.2550000
1,1,0,Transit,2021,Space,681.2550000
1,1,0,Transit,2021,Space,681.2550000
1,1,0,Transit,2021,Space,681.2550000
1,1,0,Transit,2021,Space,681.2550000
1,1,0,Transit,2021,Space,681.2550000
1,1,0,Transit,2021,Space,681.2550000
1,1,0,Transit,2021,Space,816.5920000
1,1,0,Transit,2021,Space,816.5920000
1,1,0,Transit,2021,Space,816.5920000
1,1,0,Transit,2021,Space,816.5920000
1,1,0,Transit,2021,Space,816.5920000
1,1,0,Transit,2021,Space,816.5920000
1,1,0,Transit,2021,Space,816.5920000
1,1,0,Transit,2021,Space,816.5920000
1,1,0,Transit,2021,Space,657.0230000
1,1,0,Transit,2021,Space,657.0230000
1,1,0,Transit,2021,Space,657.0230000
1,1,0,Transit,2021,Space,657.0230000
1,1,0,Transit,2021,Space,657.0230000
1,1,0,Transit,2021,Space,657.0230000
1,1,0,Transit,2021,Space,657.0230000
1,1,0,Transit,2021,Space,657.0230000
1,1,0,Transit,2021,Space,690.3360000
1,1,0,Transit,2021,Space,690.3360000
1,1,0,Transit,2021,Space,690.3360000
1,1,0,Transit,2021,Space,690.3360000
1,1,0,Transit,2021,Space,690.3360000
1,1,0,Transit,2021,Space,690.3360000
1,1,0,Transit,2021,Space,690.3360000
1,1,0,Transit,2021,Space,690.3360000
1,1,0,Transit,2021,Space,619.1460000
1,1,0,Transit,2021,Space,619.1460000
1,1,0,Transit,2021,Space,619.1460000
1,1,0,Transit,2021,Space,619.1460000
1,1,0,Transit,2021,Space,619.1460000
1,1,0,Transit,2021,Space,619.1460000
1,1,0,Transit,2021,Space,619.1460000
1,1,0,Transit,2021,Space,619.1460000
1,1,0,Transit,2021,Space,1276.2900000
1,1,0,Transit,2021,Space,1276.2900000
1,1,0,Transit,2021,Space,1276.2900000
1,1,0,Transit,2021,Space,1276.2900000
1,1,0,Transit,2021,Space,1276.2900000
1,1,0,Transit,2021,Space,1276.2900000
1,1,0,Transit,2021,Space,1276.2900000
1,1,0,Transit,2021,Space,1276.2900000
1,1,0,Transit,2021,Space,908.5010000
1,1,0,Transit,2021,Space,908.5010000
1,1,0,Transit,2021,Space,908.5010000
1,1,0,Transit,2021,Space,908.5010000
1,1,0,Transit,2021,Space,908.5010000
1,1,0,Transit,2021,Space,908.5010000
1,1,0,Transit,2021,Space,908.5010000
1,1,0,Transit,2021,Space,908.5010000
1,3,0,Transit,2014,Space,716.0250000
1,3,0,Transit,2014,Space,716.0250000
1,3,0,Transit,2014,Space,716.0250000
1,3,0,Transit,2014,Space,716.0250000
1,3,0,Transit,2014,Space,716.0250000
1,3,0,Transit,2014,Space,716.0250000
1,3,0,Transit,2014,Space,716.0250000
1,3,0,Transit,2014,Space,716.0250000
1,3,0,Transit,2014,Space,716.0250000
1,3,0,Transit,2014,Space,716.0250000
1,3,0,Transit,2014,Space,716.0250000
1,3,0,Transit,2014,Space,716.0250000
1,3,0,Transit,2014,Space,716.0250000
1,3,0,Transit,2014,Space,716.0250000
1,3,0,Transit,2014,Space,716.0250000
1,3,0,Transit,2014,Space,716.0250000
1,3,0,Transit,2014,Space,716.0250000
1,3,0,Transit,2014,Space,716.0250000
1,3,0,Transit,2014,Space,716.0250000
1,3,0,Transit,2014,Space,716.0250000
1,3,0,Transit,2014,Space,716.0250000
1,3,0,Transit,2014,Space,716.0250000
1,3,0,Transit,2014,Space,716.0250000
1,3,0,Transit,2014,Space,716.0250000
1,3,0,Transit,2014,Space,716.0250000
1,3,0,Transit,2014,Space,716.0250000
1,3,0,Transit,2014,Space,716.0250000
1,3,0,Transit,2014,Space,716.0250000
1,3,0,Transit,2014,Space,716.0250000
1,3,0,Transit,2014,Space,716.0250000
1,3,0,Transit,2014,Space,716.0250000
1,3,0,Transit,2014,Space,716.0250000
1,1,0,Transit,2021,Space,790.5160000
1,1,0,Transit,2021,Space,790.5160000
1,1,0,Transit,2021,Space,790.5160000
1,1,0,Transit,2021,Space,790.5160000
1,1,0,Transit,2021,Space,790.5160000
1,1,0,Transit,2021,Space,790.5160000
1,1,0,Transit,2021,Space,790.5160000
1,1,0,Transit,2021,Space,790.5160000
1,1,0,Transit,2021,Space,962.6300000
1,1,0,Transit,2021,Space,962.6300000
1,1,0,Transit,2021,Space,962.6300000
1,1,0,Transit,2021,Space,962.6300000
1,1,0,Transit,2021,Space,962.6300000
1,1,0,Transit,2021,Space,962.6300000
1,1,0,Transit,2021,Space,962.6300000
1,1,0,Transit,2021,Space,962.6300000
1,1,0,Transit,2021,Space,305.7920000
1,1,0,Transit,2021,Space,305.7920000
1,1,0,Transit,2021,Space,305.7920000
1,1,0,Transit,2021,Space,305.7920000
1,1,0,Transit,2021,Space,305.7920000
1,1,0,Transit,2021,Space,305.7920000
1,1,0,Transit,2021,Space,305.7920000
1,1,0,Transit,2021,Space,305.7920000
1,1,0,Transit,2021,Space,264.0780000
1,1,0,Transit,2021,Space,264.0780000
1,1,0,Transit,2021,Space,264.0780000
1,1,0,Transit,2021,Space,264.0780000
1,1,0,Transit,2021,Space,264.0780000
1,1,0,Transit,2021,Space,264.0780000
1,1,0,Transit,2021,Space,264.0780000
1,1,0,Transit,2021,Space,264.0780000
1,1,0,Transit,2021,Space,883.0450000
1,1,0,Transit,2021,Space,883.0450000
1,1,0,Transit,2021,Space,883.0450000
1,1,0,Transit,2021,Space,883.0450000
1,1,0,Transit,2021,Space,883.0450000
1,1,0,Transit,2021,Space,883.0450000
1,1,0,Transit,2021,Space,883.0450000
1,1,0,Transit,2021,Space,883.0450000
1,1,0,Transit,2021,Space,745.7400000
1,1,0,Transit,2021,Space,745.7400000
1,1,0,Transit,2021,Space,745.7400000
1,1,0,Transit,2021,Space,745.7400000
1,1,0,Transit,2021,Space,745.7400000
1,1,0,Transit,2021,Space,745.7400000
1,1,0,Transit,2021,Space,745.7400000
1,1,0,Transit,2021,Space,745.7400000
1,1,0,Transit,2021,Space,863.9090000
1,1,0,Transit,2021,Space,863.9090000
1,1,0,Transit,2021,Space,863.9090000
1,1,0,Transit,2021,Space,863.9090000
1,1,0,Transit,2021,Space,863.9090000
1,1,0,Transit,2021,Space,863.9090000
1,1,0,Transit,2021,Space,863.9090000
1,1,0,Transit,2021,Space,863.9090000
1,1,0,Transit,2021,Space,778.6020000
1,1,0,Transit,2021,Space,778.6020000
1,1,0,Transit,2021,Space,778.6020000
1,1,0,Transit,2021,Space,778.6020000
1,1,0,Transit,2021,Space,778.6020000
1,1,0,Transit,2021,Space,778.6020000
1,1,0,Transit,2021,Space,778.6020000
1,1,0,Transit,2021,Space,778.6020000
1,1,0,Transit,2021,Space,560.4450000
1,1,0,Transit,2021,Space,560.4450000
1,1,0,Transit,2021,Space,560.4450000
1,1,0,Transit,2021,Space,560.4450000
1,1,0,Transit,2021,Space,560.4450000
1,1,0,Transit,2021,Space,560.4450000
1,1,0,Transit,2021,Space,560.4450000
1,1,0,Transit,2021,Space,560.4450000
1,1,0,Transit,2021,Space,611.4610000
1,1,0,Transit,2021,Space,611.4610000
1,1,0,Transit,2021,Space,611.4610000
1,1,0,Transit,2021,Space,611.4610000
1,1,0,Transit,2021,Space,611.4610000
1,1,0,Transit,2021,Space,611.4610000
1,1,0,Transit,2021,Space,611.4610000
1,1,0,Transit,2021,Space,611.4610000
1,2,0,Transit,2014,Space,605.6800000
1,2,0,Transit,2014,Space,605.6800000
1,2,0,Transit,2014,Space,605.6800000
1,2,0,Transit,2014,Space,605.6800000
1,2,0,Transit,2014,Space,605.6800000
1,2,0,Transit,2014,Space,605.6800000
1,2,0,Transit,2014,Space,605.6800000
1,2,0,Transit,2014,Space,605.6800000
1,2,0,Transit,2014,Space,605.6800000
1,2,0,Transit,2014,Space,605.6800000
1,2,0,Transit,2014,Space,605.6800000
1,2,0,Transit,2014,Space,605.6800000
1,2,0,Transit,2014,Space,605.6800000
1,2,0,Transit,2014,Space,605.6800000
1,2,0,Transit,2014,Space,605.6800000
1,2,0,Transit,2014,Space,605.6800000
1,2,0,Transit,2014,Space,605.6800000
1,2,0,Transit,2014,Space,605.6800000
1,2,0,Transit,2014,Space,605.6800000
1,2,0,Transit,2014,Space,605.6800000
1,2,0,Transit,2014,Space,605.6800000
1,2,0,Transit,2014,Space,605.6800000
1,1,0,Transit,2021,Space,1070.1700000
1,1,0,Transit,2021,Space,1070.1700000
1,1,0,Transit,2021,Space,1070.1700000
1,1,0,Transit,2021,Space,1070.1700000
1,1,0,Transit,2021,Space,1070.1700000
1,1,0,Transit,2021,Space,1070.1700000
1,1,0,Transit,2021,Space,1070.1700000
1,1,0,Transit,2021,Space,1070.1700000
1,1,0,Transit,2021,Space,602.2180000
1,1,0,Transit,2021,Space,602.2180000
1,1,0,Transit,2021,Space,602.2180000
1,1,0,Transit,2021,Space,602.2180000
1,1,0,Transit,2021,Space,602.2180000
1,1,0,Transit,2021,Space,602.2180000
1,1,0,Transit,2021,Space,602.2180000
1,1,0,Transit,2021,Space,602.2180000
1,1,0,Transit,2021,Space,601.0290000
1,1,0,Transit,2021,Space,601.0290000
1,1,0,Transit,2021,Space,601.0290000
1,1,0,Transit,2021,Space,601.0290000
1,1,0,Transit,2021,Space,601.0290000
1,1,0,Transit,2021,Space,601.0290000
1,1,0,Transit,2021,Space,601.0290000
1,1,0,Transit,2021,Space,601.0290000
1,1,0,Transit,2021,Space,1189.8800000
1,1,0,Transit,2021,Space,1189.8800000
1,1,0,Transit,2021,Space,1189.8800000
1,1,0,Transit,2021,Space,1189.8800000
1,1,0,Transit,2021,Space,1189.8800000
1,1,0,Transit,2021,Space,1189.8800000
1,1,0,Transit,2021,Space,1189.8800000
1,1,0,Transit,2021,Space,1189.8800000
1,1,0,Transit,2021,Space,561.2290000
1,1,0,Transit,2021,Space,561.2290000
1,1,0,Transit,2021,Space,561.2290000
1,1,0,Transit,2021,Space,561.2290000
1,1,0,Transit,2021,Space,561.2290000
1,1,0,Transit,2021,Space,561.2290000
1,1,0,Transit,2021,Space,561.2290000
1,1,0,Transit,2021,Space,561.2290000
1,1,0,Transit,2021,Space,
1,1,0,Transit,2021,Space,
1,1,0,Transit,2021,Space,
1,1,0,Transit,2021,Space,
1,1,0,Transit,2021,Space,
1,1,0,Transit,2021,Space,
1,1,0,Transit,2021,Space,
1,1,0,Transit,2021,Space,
1,1,0,Transit,2021,Space,825.8830000
1,1,0,Transit,2021,Space,825.8830000
1,1,0,Transit,2021,Space,825.8830000
1,1,0,Transit,2021,Space,825.8830000
1,1,0,Transit,2021,Space,825.8830000
1,1,0,Transit,2021,Space,825.8830000
1,1,0,Transit,2021,Space,825.8830000
1,1,0,Transit,2021,Space,825.8830000
1,1,0,Transit,2021,Space,1338.4900000
1,1,0,Transit,2021,Space,1338.4900000
1,1,0,Transit,2021,Space,1338.4900000
1,1,0,Transit,2021,Space,1338.4900000
1,1,0,Transit,2021,Space,1338.4900000
1,1,0,Transit,2021,Space,1338.4900000
1,1,0,Transit,2021,Space,1338.4900000
1,1,0,Transit,2021,Space,1338.4900000
1,1,0,Transit,2021,Space,395.1960000
1,1,0,Transit,2021,Space,395.1960000
1,1,0,Transit,2021,Space,395.1960000
1,1,0,Transit,2021,Space,395.1960000
1,1,0,Transit,2021,Space,395.1960000
1,1,0,Transit,2021,Space,395.1960000
1,1,0,Transit,2021,Space,395.1960000
1,1,0,Transit,2021,Space,395.1960000
1,1,0,Transit,2021,Space,2254.6900000
1,1,0,Transit,2021,Space,2254.6900000
1,1,0,Transit,2021,Space,2254.6900000
1,1,0,Transit,2021,Space,2254.6900000
1,1,0,Transit,2021,Space,2254.6900000
1,1,0,Transit,2021,Space,2254.6900000
1,1,0,Transit,2021,Space,2254.6900000
1,1,0,Transit,2021,Space,2254.6900000
1,3,0,Transit,2011,Space,433.0470000
